turned towards the wall.
593
856,4191,0
853,4194,0
851,4210,0
851,4226,0
849,4246,0
851,4270,0
854,4295,0
860,4319,0
866,4351,0
872,4387,0
878,4415,0
881,4440,0
883,4456,0
881,4476,0
878,4484,0
877,4480,0
875,4476,0
871,4467,0
865,4447,0
853,4435,0
842,4418,0
835,4401,0
832,4394,0
829,4385,0
830,4385,0
832,4381,0
839,4386,0
853,4386,0
871,4396,0
890,4396,0
906,4397,0
926,4398,0
944,4394,0
960,4391,0
966,4379,0
977,4367,0
980,4364,0
980,4355,0
978,4348,0
978,4348,0
977,4351,0
978,4359,0
978,4363,0
982,4376,0
983,4395,0
986,4411,0
993,4427,0
998,4444,0
1005,4452,0
1014,4456,0
1023,4452,0
1035,4449,0
1047,4437,0
1055,4420,0
1066,4401,0
1070,4389,0
1078,4377,0
1076,4372,0
1075,4377,0
1073,4381,0
1073,4384,0
1073,4401,0
1073,4420,0
1073,4437,0
1077,4452,0
1084,4456,0
1094,4452,0
1105,4440,0
1122,4432,0
1134,4420,0
1152,4404,0
1165,4391,0
1176,4387,0
1182,4387,0
1196,4386,0
1203,4398,0
1208,4410,0
1211,4427,0
1213,4435,0
1216,4434,0
1216,4430,0
1216,4422,0
1215,4406,0
1204,4390,0
1190,4379,0
1184,4379,0
1182,4379,0
1184,4379,0
1189,4386,0
1201,4386,0
1223,4386,0
1242,4373,0
1260,4352,0
1270,4340,1
1282,4352,0
1282,4352,0
1281,4352,0
1281,4355,0
1281,4356,0
1285,4367,0
1289,4372,0
1295,4383,0
1303,4394,0
1311,4406,0
1321,4422,0
1324,4437,0
1325,4446,0
1326,4445,0
1325,4442,0
1323,4434,0
1319,4422,0
1315,4410,0
1313,4394,0
1324,4386,0
1331,4373,0
1341,4364,0
1350,4360,0
1359,4355,0
1367,4355,0
1374,4355,0
1377,4358,0
1383,4365,0
1379,4374,0
1382,4381,0
1382,4394,0
1384,4406,0
1387,4422,0
1392,4430,0
1399,4437,0
1411,4448,0
1423,4451,0
1436,4445,0
1450,4437,0
1464,4427,0
1475,4406,0
1483,4394,0
1486,4377,0
1486,4360,0
1481,4353,0
1476,4345,0
1473,4346,0
1471,4358,0
1470,4370,0
1473,4390,0
1480,4410,0
1491,4429,0
1503,4432,1
1611,4408,0
1614,4403,0
1614,4391,0
1611,4379,0
1607,4368,0
1600,4356,0
1593,4345,0
1583,4338,0
1573,4336,0
1563,4337,0
1553,4345,0
1543,4355,0
1540,4375,0
1543,4395,0
1553,4410,0
1572,4428,0
1585,4431,0
1599,4425,0
1615,4419,0
1627,4401,0
1635,4380,0
1640,4359,0
1646,4334,0
1646,4314,0
1645,4290,0
1643,4266,0
1643,4258,0
1642,4254,0
1642,4258,0
1642,4266,0
1641,4274,0
1645,4298,0
1657,4328,0
1664,4356,0
1676,4386,0
1685,4410,0
1699,4424,0
1715,4425,0
1738,4422,0
1764,4410,0
1783,4398,1
2022,4191,0
2022,4192,0
2022,4191,0
2022,4200,0
2024,4220,0
2026,4248,0
2030,4284,0
2032,4320,0
2038,4360,0
2036,4386,0
2035,4415,0
2036,4427,0
2034,4427,0
2035,4426,0
2031,4420,0
2022,4405,0
2010,4391,0
1999,4377,0
1993,4367,0
1993,4367,0
1993,4362,0
1994,4362,0
2002,4364,0
2017,4365,0
2035,4365,1
2174,4331,0
2174,4327,0
2171,4320,0
2166,4312,0
2159,4307,0
2148,4300,0
2138,4303,0
2126,4302,0
2118,4313,0
2111,4322,0
2107,4340,0
2106,4360,0
2111,4384,0
2119,4407,0
2128,4417,0
2145,4425,0
2159,4418,0
2177,4404,0
2191,4389,0
2202,4369,0
2206,4351,0
2207,4339,0
2202,4331,0
2191,4331,0
2181,4337,1
2290,4307,0
2290,4319,0
2284,4330,0
2276,4349,0
2270,4372,0
2265,4394,0
2262,4415,0
2261,4427,0
2268,4434,0
2277,4436,0
2289,4428,0
2303,4415,0
2314,4396,0
2328,4379,0
2338,4368,0
2339,4355,0
2340,4355,0
2341,4359,0
2341,4363,0
2343,4379,0
2346,4399,0
2352,4418,0
2388,4436,0
2437,4392,0
2447,4363,0
2458,4343,0
2455,4310,0
2449,4295,0
2437,4291,0
2427,4298,0
2417,4306,0
2411,4316,0
2412,4324,1
2567,4339,0
2570,4342,0
2569,4339,0
2569,4338,0
2569,4334,0
2569,4330,0
2565,4323,0
2561,4320,0
2554,4319,0
2545,4318,0
2536,4321,0
2526,4324,0
2517,4336,0
2508,4352,0
2501,4366,0
2500,4384,0
2503,4403,0
2509,4419,0
2520,4427,0
2543,4403,0
2557,4384,0
2572,4367,0
2583,4355,0
2591,4348,0
2596,4341,0
2596,4338,0
2594,4338,0
2594,4342,0
2596,4350,0
2596,4363,0
2598,4383,0
2601,4395,0
2603,4402,0
2610,4403,0
2620,4401,0
2632,4388,0
2644,4374,0
2652,4350,0
2666,4337,0
2683,4330,0
2695,4326,0
2707,4325,0
2721,4333,0
2727,4339,0
2737,4356,0
2741,4372,0
2741,4381,0
2744,4389,0
2743,4384,0
2750,4381,0
2750,4369,0
2745,4350,0
2739,4338,0
2733,4332,0
2727,4331,0
2723,4332,0
2720,4333,0
2720,4338,0
2725,4348,0
2733,4350,1
2883,4309,0
2883,4309,0
2878,4302,0
2874,4299,0
2867,4294,0
2865,4299,0
2854,4295,0
2841,4292,0
2831,4296,0
2820,4301,0
2813,4308,0
2808,4314,0
2809,4332,0
2808,4345,0
2809,4366,0
2810,4379,0
2815,4385,0
2824,4386,0
2835,4381,0
2847,4372,0
2856,4355,0
2867,4338,0
2876,4312,0
2878,4280,0
2883,4261,0
2890,4249,0
2891,4240,0
2893,4239,0
2893,4239,0
2893,4244,0
2892,4248,0
2893,4265,0
2893,4287,0
2893,4313,0
2891,4340,0
2895,4365,0
2899,4381,0
2907,4390,0
2920,4398,0
2933,4392,0
2951,4388,1
3069,4271,0
3069,4271,0
3066,4273,0
3054,4275,0
3040,4281,0
3025,4293,0
3011,4308,0
3001,4321,0
2997,4332,0
2997,4336,0
3001,4339,0
3013,4343,0
3027,4345,0
3040,4343,0
3054,4350,0
3059,4352,0
3064,4359,0
3066,4371,0
3058,4379,0
3047,4393,0
3030,4405,0
3013,4418,0
2995,4430,0
2977,4434,0
2966,4430,1
3356,4166,0
3358,4169,0
3360,4173,0
3359,4182,0
3360,4205,0
3358,4229,0
3357,4262,0
3356,4299,0
3358,4338,0
3356,4372,0
3350,4394,0
3349,4407,0
3349,4408,0
3349,4403,0
3344,4392,0
3332,4367,0
3322,4350,0
3310,4329,0
3305,4317,0
3308,4316,0
3312,4319,0
3320,4319,0
3336,4319,0
3359,4325,0
3378,4323,0
3399,4321,0
3416,4311,0
3430,4294,0
3442,4273,0
3456,4256,0
3462,4234,0
3466,4213,0
3466,4200,0
3462,4196,0
3459,4198,0
3453,4211,0
3450,4237,0
3446,4266,0
3443,4300,0
3433,4328,0
3428,4355,0
3426,4365,0
3433,4366,0
3433,4361,0
3442,4357,0
3450,4343,0
3465,4330,0
3477,4318,0
3489,4316,0
3496,4316,0
3503,4326,0
3506,4338,0
3510,4359,0
3515,4379,0
3522,4394,0
3532,4401,0
3547,4402,0
3565,4396,0
3587,4383,0
3610,4360,0
3627,4336,0
3641,4313,0
3650,4292,0
3653,4278,0
3648,4276,0
3643,4283,0
3637,4306,0
3631,4333,0
3628,4359,0
3631,4380,0
3644,4395,0
3666,4401,0
3690,4396,1
3894,4297,0
3893,4297,0
3895,4301,0
3892,4303,0
3892,4313,0
3882,4324,0
3882,4343,0
3881,4363,0
3883,4381,0
3887,4398,0
3892,4404,0
3901,4408,0
3911,4401,0
3923,4393,0
3933,4377,0
3945,4364,0
3952,4345,0
3957,4331,0
3958,4326,0
3957,4326,0
3957,4331,0
3955,4337,0
3958,4354,0
3961,4377,0
3967,4397,0
3977,4414,0
3989,4426,0
4005,4429,0
4020,4423,0
4039,4415,0
4058,4402,0
4071,4378,0
4082,4356,0
4085,4333,0
4082,4316,0
4074,4307,0
4065,4304,0
4056,4306,0
4044,4309,0
4041,4316,0
4040,4317,1
4187,4408,0
4188,4406,0
4188,4402,0
4193,4399,0
4191,4385,0
4192,4374,0
4187,4358,0
4181,4348,0
4172,4339,0
4167,4339,0
4159,4340,0
4150,4340,0
4142,4347,0
4137,4360,0
4131,4375,0
4126,4392,0
4129,4410,0
4138,4425,0
4145,4429,0
4155,4432,0
4164,4429,0
4172,4425,0
4176,4415,0
4181,4407,0
4183,4396,0
4183,4391,0
4184,4390,0
4186,4394,0
4185,4394,0
4191,4406,0
4197,4420,0
4205,4439,0
4210,4451,0
4223,4461,0
4243,4466,0
4262,4457,0
4285,4445,0
4306,4425,0
4322,4401,0
4335,4372,0
4345,4343,0
4348,4310,0
4355,4285,0
4356,4268,0
4357,4263,0
4355,4264,0
4351,4268,0
4345,4278,0
4342,4295,0
4338,4323,0
4335,4356,0
4338,4394,0
4347,4427,0
4355,4447,0
4366,4454,0
4386,4459,0
4403,4444,0
4430,4430,0
4445,4397,0
4468,4363,0
4485,4323,0
4497,4283,0
4507,4253,0
4513,4233,0
4516,4230,0
4509,4225,0
4506,4233,0
4496,4247,0
4485,4272,0
4478,4304,0
4473,4339,0
4478,4375,0
4484,4402,0
4492,4420,0
4506,4435,0
4519,4440,0
4536,4442,1
4628,4449,0
4635,4459,0
4638,4461,0
4635,4459,0
4637,4458,1
