free food, Housing, light, heat, transport
861
755,6232,0
743,6219,0
735,6210,0
729,6210,0
723,6222,0
718,6245,0
717,6277,0
718,6330,0
717,6386,0
714,6454,0
714,6526,0
715,6582,0
708,6626,0
697,6664,0
679,6695,0
662,6707,0
642,6710,0
629,6692,0
621,6664,0
622,6632,0
633,6600,0
647,6582,0
670,6559,0
694,6544,0
721,6534,0
744,6531,0
760,6531,0
767,6545,0
771,6561,0
772,6581,0
772,6605,0
775,6625,0
778,6638,0
779,6638,0
779,6637,0
775,6625,0
769,6597,0
767,6569,0
768,6529,0
770,6493,0
778,6469,0
789,6441,0
805,6422,0
825,6416,0
855,6408,1
931,6515,0
931,6515,0
938,6515,0
950,6515,0
972,6507,0
997,6492,0
1019,6476,0
1037,6457,0
1044,6444,0
1044,6432,0
1037,6428,0
1027,6420,0
1013,6424,0
997,6435,0
977,6459,0
958,6487,0
960,6531,0
967,6559,0
987,6580,0
1016,6596,0
1049,6592,1
1129,6500,0
1129,6500,0
1139,6500,0
1148,6496,0
1164,6488,0
1182,6476,0
1199,6466,0
1215,6455,0
1228,6442,0
1231,6435,0
1228,6430,0
1212,6431,0
1189,6427,0
1161,6440,0
1134,6464,0
1107,6496,0
1090,6532,0
1084,6560,0
1093,6584,0
1119,6600,0
1163,6608,0
1211,6603,0
1257,6594,0
1296,6580,0
1337,6559,1
1583,6211,0
1576,6191,0
1570,6164,0
1565,6141,0
1561,6121,0
1555,6105,0
1547,6097,0
1533,6099,0
1516,6124,0
1505,6153,0
1498,6201,0
1501,6249,0
1508,6309,0
1517,6357,0
1522,6413,0
1525,6464,0
1524,6509,0
1519,6537,0
1510,6553,0
1503,6554,0
1492,6547,0
1481,6531,0
1472,6512,0
1469,6496,0
1471,6488,0
1474,6476,0
1486,6459,0
1510,6442,0
1535,6428,0
1559,6418,0
1573,6416,0
1588,6420,0
1604,6426,1
1696,6410,0
1692,6402,0
1693,6398,0
1689,6394,0
1684,6395,0
1669,6396,0
1652,6406,0
1632,6416,0
