same as the others.
412
585,4186,0
586,4186,0
586,4190,0
582,4186,0
573,4173,0
557,4159,0
533,4151,0
505,4147,0
477,4143,0
453,4147,0
439,4145,0
433,4164,0
431,4172,0
441,4182,0
461,4205,0
480,4225,0
501,4240,0
520,4254,0
524,4263,0
521,4275,0
507,4285,0
488,4299,0
462,4307,0
437,4319,0
417,4320,0
400,4314,0
401,4314,0
401,4305,0
407,4290,1
693,4246,0
689,4242,0
684,4237,0
673,4225,0
654,4215,0
634,4213,0
609,4213,0
581,4218,0
555,4234,0
537,4253,0
531,4273,0
539,4293,0
552,4303,0
572,4314,0
593,4312,0
613,4298,0
630,4284,0
647,4261,0
660,4243,0
665,4232,0
665,4227,0
665,4227,0
665,4232,0
663,4239,0
663,4256,0
659,4275,0
658,4291,0
661,4304,0
665,4312,1
739,4234,0
740,4234,0
742,4230,0
742,4230,0
745,4239,0
744,4246,0
739,4263,0
735,4274,0
734,4295,0
733,4302,0
730,4306,0
731,4306,0
733,4302,0
737,4290,0
743,4267,0
749,4251,0
760,4236,0
768,4217,0
774,4213,0
782,4210,0
793,4215,0
800,4223,0
805,4235,0
805,4255,0
801,4275,0
796,4287,0
793,4290,0
794,4287,0
798,4283,0
801,4270,0
811,4256,0
822,4236,0
836,4221,0
852,4210,0
864,4207,0
877,4204,0
885,4208,0
891,4224,0
892,4236,0
891,4256,0
887,4280,0
886,4292,0
885,4304,0
886,4312,0
887,4312,1
976,4263,0
981,4271,0
984,4267,0
989,4275,0
995,4275,0
1003,4272,0
1014,4272,0
1025,4264,0
1037,4261,0
1045,4252,0
1049,4244,0
1047,4228,0
1044,4225,0
1041,4217,0
1030,4213,0
1014,4220,0
998,4232,0
985,4247,0
978,4267,0
984,4287,0
999,4308,0
1021,4324,0
1049,4340,0
1077,4340,0
1111,4336,1
1485,4256,0
1486,4252,0
1483,4240,0
1474,4229,0
1466,4222,0
1446,4220,0
1428,4225,0
1410,4235,0
1385,4254,0
1367,4278,0
1355,4299,0
1354,4315,0
1360,4327,0
1382,4330,0
1409,4331,0
1437,4317,0
1470,4298,0
1496,4275,0
1518,4253,0
1522,4240,0
1531,4223,0
1529,4220,0
1527,4224,0
1527,4224,0
1520,4244,0
1519,4265,0
1523,4280,0
1520,4301,0
1520,4317,0
1529,4328,0
1529,4340,0
1537,4339,0
1550,4330,1
1722,4201,0
1712,4195,0
1696,4189,0
1681,4192,0
1662,4186,0
1654,4192,0
1642,4201,0
1642,4210,0
1652,4220,0
1666,4238,0
1672,4258,0
1677,4266,0
1679,4277,0
1673,4278,0
1655,4284,0
1626,4284,0
1599,4283,0
1573,4283,0
1553,4281,0
1540,4279,0
1534,4275,1
1963,4111,0
1965,4127,0
1968,4150,0
1966,4172,0
1964,4209,0
1963,4254,0
1961,4287,0
1958,4321,0
1954,4346,0
1958,4377,0
1952,4383,0
1949,4380,0
1947,4372,1
1917,4288,0
1917,4284,0
1923,4291,0
1931,4298,0
1952,4302,0
1969,4294,0
1992,4297,0
2017,4287,1
2118,4135,0
2126,4137,0
2130,4148,0
2129,4165,0
2130,4194,0
2117,4218,0
2115,4251,0
2109,4277,0
2104,4299,0
2102,4308,0
2106,4316,0
2110,4319,0
2116,4316,0
2121,4287,0
2137,4266,0
2148,4255,0
2159,4244,0
2176,4235,0
2190,4244,0
2198,4254,0
2203,4270,0
2200,4290,0
2198,4308,0
2198,4325,0
2196,4341,1
2262,4274,0
2266,4273,0
2267,4272,0
2270,4280,0
2275,4287,0
2285,4288,0
2299,4288,0
2316,4287,0
2335,4281,0
2340,4263,0
2359,4249,0
2367,4242,0
2365,4230,0
2367,4217,0
2359,4215,0
2345,4215,0
2328,4220,0
2306,4235,0
2296,4247,0
2292,4265,0
2301,4278,0
2320,4307,0
2338,4326,0
2359,4332,0
2397,4337,1
2801,4239,0
2804,4238,0
2802,4234,0
2794,4225,0
2781,4222,0
2764,4208,0
2738,4201,0
2714,4206,0
2696,4213,0
2683,4240,0
2672,4257,0
2672,4270,0
2678,4280,0
2713,4309,0
2739,4313,0
2770,4317,0
2789,4297,0
2805,4285,0
2814,4273,0
2811,4257,0
2801,4249,1
2900,4126,0
2897,4122,0
2900,4125,0
2905,4133,0
2908,4144,0
2914,4163,0
2918,4184,0
2919,4205,0
2925,4229,0
2924,4256,0
2923,4273,0
2922,4287,0
2917,4298,1
2846,4233,0
2852,4235,0
2860,4232,0
2876,4233,0
2893,4234,0
2908,4232,0
2922,4231,0
2932,4230,0
2938,4227,0
2945,4225,0
2946,4219,0
2945,4206,0
2950,4204,1
2999,4101,0
3003,4109,0
3008,4128,0
3011,4149,0
3011,4179,0
3010,4208,0
3008,4235,0
3008,4266,0
3008,4283,0
3001,4299,0
2999,4309,0
2995,4307,0
2993,4304,0
2996,4289,0
3003,4277,0
3008,4261,0
3016,4253,0
3026,4239,0
3037,4234,0
3046,4229,0
3065,4243,0
3071,4252,0
3084,4273,0
3088,4285,0
3097,4303,0
3099,4324,0
3098,4333,0
3102,4340,0
3105,4338,1
3150,4281,0
3152,4285,0
3153,4284,0
3156,4282,0
3167,4285,0
3180,4279,0
3197,4275,0
3212,4267,0
3221,4254,0
3228,4249,0
3229,4240,0
3228,4232,0
3217,4220,0
3204,4217,0
3185,4222,0
3164,4237,0
3146,4251,0
3135,4270,0
3132,4290,0
3136,4310,0
3148,4331,0
3167,4339,0
3191,4345,0
3212,4343,0
3239,4339,0
3261,4323,0
3279,4304,0
3293,4283,0
3305,4258,1
3318,4196,0
3318,4196,0
3322,4204,0
3322,4217,0
3319,4232,0
3319,4255,0
3315,4271,0
3317,4287,0
3315,4299,0
3315,4303,0
3315,4302,0
3313,4295,0
3317,4279,0
3324,4257,0
3329,4237,0
3338,4217,0
3344,4200,0
3356,4193,0
3365,4184,0
3378,4181,0
3387,4185,0
3395,4194,0
3402,4204,0
3405,4211,1
3490,4237,0
3492,4234,0
3495,4229,0
3494,4220,0
3489,4209,0
3479,4200,0
3462,4193,0
3445,4188,0
3433,4186,0
3428,4194,0
3431,4210,0
3435,4227,0
3445,4249,0
3450,4273,0
3454,4290,0
3446,4299,0
3442,4306,0
3431,4312,0
3420,4309,0
3407,4307,0
3397,4299,1
3542,4312,0
3544,4315,0
3544,4315,0
3542,4311,0
3542,4312,0
3542,4312,0
3542,4312,0
3536,4311,0
3526,4312,1
